DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
08/23/2018,21,2,LZ_SOUTH,LZEW,33.18,N
08/23/2018,21,2,LZ_SOUTH,LZ,33.18,N
08/23/2018,21,2,LZ_SOUTH,LZEW,33.18,N
08/23/2018,21,2,LZ_SOUTH,LZ,33.18,N
08/23/2018,21,1,LZ_SOUTH,LZ,33.79,N
08/23/2018,21,1,LZ_SOUTH,LZEW,33.78,N
08/23/2018,20,4,LZ_SOUTH,LZEW,33.35,N
08/23/2018,20,4,LZ_SOUTH,LZ,33.35,N
08/23/2018,20,3,LZ_SOUTH,LZEW,34.04,N
08/23/2018,20,3,LZ_SOUTH,LZ,34.04,N
08/23/2018,20,2,LZ_SOUTH,LZ,34.4,N
08/23/2018,20,2,LZ_SOUTH,LZEW,34.4,N
08/23/2018,20,1,LZ_SOUTH,LZEW,35.28,N
08/23/2018,20,1,LZ_SOUTH,LZ,35.28,N
08/23/2018,19,4,LZ_SOUTH,LZEW,34.53,N
08/23/2018,19,4,LZ_SOUTH,LZ,34.53,N
08/23/2018,19,3,LZ_SOUTH,LZEW,35.59,N
08/23/2018,19,3,LZ_SOUTH,LZ,35.59,N
08/23/2018,19,2,LZ_SOUTH,LZEW,36.66,N
08/23/2018,19,2,LZ_SOUTH,LZ,36.66,N
08/23/2018,19,1,LZ_SOUTH,LZEW,46.76,N
08/23/2018,19,1,LZ_SOUTH,LZ,46.75,N
08/23/2018,18,4,LZ_SOUTH,LZEW,55.75,N
08/23/2018,18,4,LZ_SOUTH,LZ,55.74,N
08/23/2018,18,3,LZ_SOUTH,LZEW,58.63,N
08/23/2018,18,3,LZ_SOUTH,LZ,58.63,N
08/23/2018,18,2,LZ_SOUTH,LZEW,55.68,N
08/23/2018,18,2,LZ_SOUTH,LZ,55.69,N
08/23/2018,18,1,LZ_SOUTH,LZEW,53.51,N
08/23/2018,18,1,LZ_SOUTH,LZ,53.51,N
08/23/2018,17,4,LZ_SOUTH,LZEW,58.79,N
08/23/2018,17,4,LZ_SOUTH,LZ,58.79,N
08/23/2018,17,3,LZ_SOUTH,LZEW,59.76,N
08/23/2018,17,3,LZ_SOUTH,LZ,59.76,N
08/23/2018,17,2,LZ_SOUTH,LZEW,58.44,N
08/23/2018,17,2,LZ_SOUTH,LZ,58.44,N
08/23/2018,17,1,LZ_SOUTH,LZEW,57.69,N
08/23/2018,17,1,LZ_SOUTH,LZ,57.69,N
08/23/2018,16,4,LZ_SOUTH,LZEW,679.31,N
08/23/2018,16,4,LZ_SOUTH,LZ,679.27,N
08/23/2018,16,3,LZ_SOUTH,LZEW,608.8,N
08/23/2018,16,3,LZ_SOUTH,LZ,608.8,N
08/23/2018,16,2,LZ_SOUTH,LZEW,578.03,N
08/23/2018,16,2,LZ_SOUTH,LZ,578.03,N
08/23/2018,16,1,LZ_SOUTH,LZEW,568.53,N
08/23/2018,16,1,LZ_SOUTH,LZ,568.53,N
08/23/2018,15,4,LZ_SOUTH,LZEW,737.41,N
08/23/2018,15,4,LZ_SOUTH,LZ,737.25,N
08/23/2018,15,3,LZ_SOUTH,LZEW,419.96,N
08/23/2018,15,3,LZ_SOUTH,LZ,420.04,N
08/23/2018,15,2,LZ_SOUTH,LZEW,567.15,N
08/23/2018,15,2,LZ_SOUTH,LZ,567.16,N
08/23/2018,15,1,LZ_SOUTH,LZEW,457.53,N
08/23/2018,15,1,LZ_SOUTH,LZ,457.24,N
08/23/2018,14,4,LZ_SOUTH,LZEW,250.66,N
08/23/2018,14,4,LZ_SOUTH,LZ,250.66,N
08/23/2018,14,3,LZ_SOUTH,LZEW,197.35,N
08/23/2018,14,3,LZ_SOUTH,LZ,197.26,N
08/23/2018,14,2,LZ_SOUTH,LZEW,34.49,N
08/23/2018,14,2,LZ_SOUTH,LZ,34.49,N
08/23/2018,14,1,LZ_SOUTH,LZEW,35.96,N
08/23/2018,14,1,LZ_SOUTH,LZ,35.96,N
08/23/2018,13,4,LZ_SOUTH,LZEW,36.35,N
08/23/2018,13,4,LZ_SOUTH,LZ,36.35,N
08/23/2018,13,3,LZ_SOUTH,LZEW,36.84,N
08/23/2018,13,3,LZ_SOUTH,LZ,36.83,N
08/23/2018,13,2,LZ_SOUTH,LZEW,36.75,N
08/23/2018,13,2,LZ_SOUTH,LZ,36.75,N
08/23/2018,13,1,LZ_SOUTH,LZEW,37.17,N
08/23/2018,13,1,LZ_SOUTH,LZ,37.16,N
08/23/2018,12,4,LZ_SOUTH,LZ,32.49,N
08/23/2018,12,4,LZ_SOUTH,LZEW,32.5,N
08/23/2018,12,3,LZ_SOUTH,LZEW,31.37,N
08/23/2018,12,3,LZ_SOUTH,LZ,31.38,N
08/23/2018,12,2,LZ_SOUTH,LZEW,28.97,N
08/23/2018,12,2,LZ_SOUTH,LZ,28.97,N
08/23/2018,12,1,LZ_SOUTH,LZEW,34.84,N
08/23/2018,12,1,LZ_SOUTH,LZ,34.84,N
08/23/2018,11,4,LZ_SOUTH,LZEW,27.4,N
08/23/2018,11,4,LZ_SOUTH,LZ,27.39,N
08/23/2018,11,3,LZ_SOUTH,LZEW,25.11,N
08/23/2018,11,3,LZ_SOUTH,LZ,25.1,N
08/23/2018,11,2,LZ_SOUTH,LZEW,22.42,N
08/23/2018,11,2,LZ_SOUTH,LZ,22.42,N
08/23/2018,11,1,LZ_SOUTH,LZEW,21.55,N
08/23/2018,11,1,LZ_SOUTH,LZ,21.55,N
08/23/2018,10,4,LZ_SOUTH,LZEW,21.71,N
08/23/2018,10,4,LZ_SOUTH,LZ,21.71,N
08/23/2018,10,3,LZ_SOUTH,LZEW,21.27,N
08/23/2018,10,3,LZ_SOUTH,LZ,21.27,N
08/23/2018,10,2,LZ_SOUTH,LZEW,21.17,N
08/23/2018,10,2,LZ_SOUTH,LZ,21.17,N
08/23/2018,10,1,LZ_SOUTH,LZEW,20.83,N
08/23/2018,10,1,LZ_SOUTH,LZ,20.83,N
08/23/2018,9,4,LZ_SOUTH,LZEW,20.36,N
08/23/2018,9,4,LZ_SOUTH,LZ,20.35,N
08/23/2018,9,3,LZ_SOUTH,LZ,20.06,N
08/23/2018,9,3,LZ_SOUTH,LZEW,20.06,N
08/23/2018,9,2,LZ_SOUTH,LZEW,19.58,N
08/23/2018,9,2,LZ_SOUTH,LZ,19.58,N
08/23/2018,9,1,LZ_SOUTH,LZEW,19.66,N
08/23/2018,9,1,LZ_SOUTH,LZ,19.66,N
08/23/2018,8,4,LZ_SOUTH,LZEW,18.76,N
08/23/2018,8,4,LZ_SOUTH,LZ,18.76,N
08/23/2018,8,3,LZ_SOUTH,LZEW,18.59,N
08/23/2018,8,3,LZ_SOUTH,LZ,18.59,N
08/23/2018,8,2,LZ_SOUTH,LZEW,18.58,N
08/23/2018,8,2,LZ_SOUTH,LZ,18.58,N
